,desc,wordId,wordIdrev
1583,chỉ khâu phẫu thuật c0992038 - chủng loại steelex 3 0 2 60cm hr17 gs65 pac 36pcs hãng sx b braun surgical sa năm sx 2016 hàng mới 100,steel,
416,chỉ phẫu thuật v-loc 12 tép hộp vlocm0614 mới 100 nhà sản xuất covidien mỹ,vloc,
549,chỉ khâu phẫu thuật c0992038 -steelex elec 3 0 2 60cm hr17 gs65 pac 36pcs hãng sx b braun surgical sa năm 2014hàng mới 100,steel,
2880,chỉ khâu phẫu thuật mắt 2021 loại không tự tiêu chất liệu poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100,propylen,
6739,chỉ phẫu thuật tự tiêu axit polyglycolic chủng loại demetech absorbable dài 75cm code dt-j317-1 pga282026b0p nsx demetech mới 100,pga,
5876,chỉ phẫu thuật loại polypropylene 75 cm ep 3 5 usp 0 needle 1 2 cir taper 30 mm hàng mới 100 sx 2016 lô sx160611 hạn dùng 06 2021,propylen,
5871,chỉ phẫu thuật loại polypropylene 75 cm ep 3 usp 2 0 needle 1 2 cir taper 25 mm hàng mới 100 sx 2016 lô sx160611 hạn dùng 06-2021,propylen,
7971,chỉ phẫu thuật chủng loại surgiprotm ii monofilamentpolypropylene mã sp vp761x 36 sợi hộp hãng sx covidien mới 100,surgipro,
11647,chỉ khâu phẫu thuật polypropylene 10 0 6mm spat 3 8 30cm 1 hộp 12 sợi hàng mới 100,propylen,
4402,chỉ khâu phẫu thuậtt -safil violet 2 0 3 70cm ds24 m pac 36pcs c1048236 năm sản xuất 2014 hàng mới 100,safil,
4877,chỉ phẫu thuật chưa tiệt trùng mã 2 x dds 9 4 -230 6-0 pp blue 75cm hãng sản xuất fssb chirurgische nadeln gmbh đức mới 100,,
2253,chỉ khâu phẫu thuật dùng trong y tế drain cc 25cm non perf ch30 lô 75859 hd 2020 nhà sx peters surgical,,
11921,chỉ phẫu thuật loại polypropylene usp 9 0 15 cm micro needle 3 8 circ taper 6 4 mm 150mm hàng mới 100 sx 2016 lô sx 150501 hạn dùng 05-2020,propylen,
7965,chỉ phẫu thuật chủng loại surgiprotm ii monofilament polypropylene mã sp vp745x 36 sợi hộp hsx covidien mới 100,surgipro,
5858,chỉ phẫu thuật loại polypropylene 75 cm ep 0 5 usp 7 0 2 x 3 8 cir soft coronar pt 8mm hàng mới 100 sx 2016 lô sx160101 hạn dùng 01 2021,propylen,
5146,chỉ phẫu thuật dùng trong y tế hiệu assut hãng sản xuất assut- thụy sĩ chủng loại polypropylene mã 9254 mới 100 12 tép hộp sản xuất năm 2016,propylen,
3529,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu sterilized surgical needled suture dyed undyed cỡ số 2 x 90 40mm batch ib17009 12 chiếc tá loại d hãng meril endo surgery pvt ltd mới 100,,
6033,chỉ phẫu thuật loại surgical blades sterile n21 hàng mới 100,,
7290,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 3 0 dài 90cm 2 kim 1 2 kim tròn vòng kim 30mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
3175,chỉ khâu phẫu thuật -safil violet 2 0 3 70cm hr26 m pac 36pcs c1048042 hàng mới 100,safil,
5874,chỉ phẫu thuật loại polypropylene 75 cm ep 3 5 usp 0 needle 1 2 cir taper 30 mm hàng mới 100,propylen,
5852,chỉ phẫu thuật loại polypropylene 75 cm ep 2 usp 3 0 needle 1 2 cir taper 25 mm hàng mới 100,propylen,
4424,chỉ khâu y tế,,
7331,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 6 0 dài 75cm kim 1 2 kim tròn vòng kim 10mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
5423,chỉ phẫu thuật không tự tiêu su dex sp bl 3-0 13758 polypropylene hãng sản xuất teleflex medical mỹ hàng mới 100,propylen,
5845,chỉ phẫu thuật loại polypropylene 60 cm ep 0 7 usp 6 0 2 needles 1 2 cir taper 13 mm hàng mới 100,propylen,
5931,chỉ phẫu thuật loại polypropylene usp10 0 20cm 2straight needles 16 15 mm 150 spatulated hàng mới 100,propylen,
3158,chỉ khâu phẫu thuật -premicron g w2 0 3 8x75cm2xhr22 cvps6mlp pac 6pcs m0027867,premicron,
1230,chỉ khâu phẫu thuật - tendofil 3 0 2 2x40cm hs18 gs40 992127 pac 12pcs,,
3532,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu sterilized surgical needled suture dyed undyed cỡ số 5-0 x 45 16mm batch en16001 12 chiếc tá hãng meril endo surgery pvt ltd mới 100,,
2765,chỉ khâu phẫu thuật loại không tự tiêu dùng cho nha khoa số 19 12 đoạn hộp hãng sản xuất mani inc nhật hàng mới 100,,
1900,chỉ khâu phẫu thuật surgical suture polypropylene 7 0 dr 2x8mm 60cm code 5050208-2 nsx 2014 nsx smi a g belgium hộp 12 sợi,propylen,
2682,chỉ khâu phẫu thuật liền kim jbp v lift 31036a 31g cỡ 30mm 100 chiếc hộp hãng sản xuất feeltech co ltd sản xuất năm 2016 dùng trong y tế hàng mới 100,,
7316,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 5 0 dài 75cm kim 1 2 kim tròn vòng kim 15mm,propylen,
3780,chỉ khâu phẫu thuật tự tiêu sinh học bán thành phẩm chromic usp 5 0 - 150 cm sợi dùng sản xuất chỉ khâu phẫu thuật tự tiêu catgut-trustigut hàng mới 100,catgut,
7253,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 1 dài 90cm kim 1 2 kim tròn vòng kim 40mm,propylen,
5158,chỉ phẩu thuật e09rh400 90cm rh 40mm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
11493,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh endolap 10x15cm hộp 3 cái nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft hàng mới 100 f o c,mesh,
1206,chỉ khâu phẫu thuật - surgical loop silic yellow 1 5mm 2x45cm b1095030 pac 24pcs hàng mới 100 hsx b braun,,
3123,chỉ khâu phẫu thuật polypropylene 75 cm ep 2 usp 3 0 needle 3 8 cir cutting 19 mm hàng mới 100 sx năm 2017 lô 170210 hạn sử dụng 2 2022,propylen,
11674,chỉ khâu phẫu thuật surgical suture polypropylene 7 0 dr 2x8mm 60cm code 5050208-2 nsx 2016 nsx smi a g belgium hộp 12 sợi,propylen,
1895,chỉ khâu phẫu thuật surgical suture polypropylene 2 0 hrt 2x25mm 90cm code 5300525-2 nsx 2014 nsx smi a g belgium hộp 12 sợi,propylen,
11837,chỉ phẫu thuật không tiêu silkus code lnw 5333 hàng mới 100 nsx lotus surgicals pvt ltd lô s1605 sx 03 2016 hd 02 2021,silk,
5898,chỉ phẫu thuật loại polypropylene 90 cm ep 1 5 usp 4 0 2 needle 1 2 cir taper 25 mm hàng mới 100,propylen,
9016,mersilk 2 0 75cm 30mm 0 5c 0 chỉ phẫu thuật từ tơ tằm tiệt trùng không tự tiêu hiệu ethicon model w333 hàng mới 100,silk,
9259,nguyên liệu chỉ phẫu thuật không tự tiêu tổng hợp sterilux pp usp 4 0 blue 100m di dùng sản xuất chỉ polypropylen hàng mới 100,propylen,
11987,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 2 0 dài 75cm kim 1 2 kim tròn vòng kim 25mm năm sản xuất 2014 trở đi,propylen,
9330,nl049-3 chỉ khâu phẫu thuật b dùng để gắn vào kim khâu phẫu thuật,,
1208,chỉ khâu phẫu thuật - surgical loop silic yellow 1 5mm 2x45cm b1095528 pac 24pcs,,
3160,chỉ khâu phẫu thuật -premicron g w2 0 3 8x75cm2xhr26bcvpf6mlp pac 6pcs m0027199 hàng mới 100 hsx b braun surgical s a,premicron,
85,băng dính y tế dùng thay chỉ khâu da r1542 steri-strip khổ 1 4in x 1 5in 50 miếng hộp 4 hộp thùng hàng mới 100,steri-,
3401,chỉ khâu phẫu thuật suture v-loc 180 device 3-0 v-20 15cm loại cắt mã vlocl0604 12 cuộn hộp mới 100 sản xuất năm 2015 hãng sx covidien,vloc,
745,chỉ khâu phẫu thuật - monosyn quick und 2 0 3 90cm hrt37 m pac 36pcs c0025091,monosyn qui,
1211,chỉ khâu phẫu thuật - surgical loop silicon red 1 5mm 2x45cm b1095013 pac 24pcs hàng mới 100 hsx b braun,,
1499,chỉ khâu phẫu thuật c0765201 chủng loại silkam black 4 0 1 5 75cm ds19 hãng sx b braun surgical sa hàng mới 100,silk,
4504,chỉ nâng cơ silhouette soft size - 8 cones part sms 22-pl-3 0 1-na đóng gói bạc hút chân không nsx silhouette lift inc batch 0325-22 hsd 30 09 2018 hàng mới 100,,
3768,chỉ khâu phẫu thuật tự tiêu sinh học bán thành phẩm chromic usp 0 - 150 cm sợi dùng sản xuất chỉ khâu phẫu thuật tự tiêu catgut-trustigut hàng mới 100,catgut,
3653,chỉ khâu phẩu thuật tự tiêu gắn liền kim dùng 1 lần dùng trong y tế dài 75cm nhãn hiệu am mới 100,,
142,bông cầm máu tự tiêu surgispon 70 x 50 x 10 mm vô trùng cầm máu trong phẫu thuật hộp 10 cái mã hàng ssp705010 hàng mới 100 hãng sx aegis lifesciences,spon,
7990,chỉ phẫu thuật chủng loại v-loc tm 180 absorbable wound closure device mã sp vlocl0325 12 sợi hộp hãng sx covidien mới 100,vloc,
4927,chỉ phẫu thuật dùng trong chỉnh hình ul878 hộp 36 sợi không phải chỉ tự phân hủy,,
2118,chỉ khâu phẫu thuật demesteel-non absorbable stainless surgical suture số 7 dài 45cm vỉ 4 sợi vòng kim 55mm kim 1 2 tròn đã được tiệt trùng mới 100 hsx demetech - mỹ năm sx 2017,steel,
7225,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 10 x15cm gói 5 sợi năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
489,chỉ khâu không tự tiêu dùng trong phẫu thuật y tế code y433n gồm 12 chiếc hộp hãng sx surgical specialties corp hàng mới 100,,
7871,chỉ phẫu thuật chủng loại flexonrutm multifilament temporary cardiac pacing lead mã sp 8886258643 12 sợi hộp hsx covidien mới 100,flexon,
7247,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 0 dài 75cm kim 1 2 kim tròn vòng kim 35mm năm sản xuất 2014 trở đi,propylen,
3215,chỉ khâu phẫu thuật silk-silk black mã 3113 dùng để khâu trong phẫu thuật tbyt mới 100 hsx chirana-séc hãng phân phối vitrex-đan mạch năm sx 2016-2017,silk,
9227,nguyên liệu chỉ khâu phẫu thuật tự tiêu 1 50m chromic usp 4 0 - premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
4282,chỉ khâu phẫu thuật g0617144 - steelex ste set 1 4 4x45cm hrc37ss m lphãng sx b braun surgical sa năm sx 2015 hàng mới 100,steel,
4329,chỉ khâu phẫu thuật trusilk 26mm code 5f75dz26 6-2017 05-2022 pn pd72703 hiệu sutures india pvt ltd hàng mới 100,silk,
1463,chỉ khâu phẫu thuật c0025024 -monosyn quick und 5 0 1 45cm dsmp13 m hãng sx b braun surgical sa năm 2014 hàng mới 100,monosyn qui,
9284,nguyên liệu chỉ phẫu thuật tự tiêu tổng hợp usp 2 pgla violet dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
11625,bông thấm máu gelatin sponge 70x50x10mm 05170502 dùng một lần trong y tế hàng mới 100 hộp 20 cái,spon,
11632,chỉ khâu phẫu thuật c0025032 chủng loại monosyn quick und 4 0 1 5 45cm dsmp19m pac 36pcs hãng sx b braun surgical sa năm sx 2016 hàng mới 100,monosyn qui,
6272,chỉ phẫu thuật mắt 8065308001 12 tép hộp không phải chỉ tiêu hàng mới 100 hãng sản xuất alcon năm sản xuất 2015,,
9336,nl054-3 chỉ khâu phẫu thuật oem dài 45-120cm,,
1173,chỉ khâu phẫu thuật - silkam black 3 0 2 75cm hr26 pac 36pcs c0760412 hàng mới 100 hsx b braun,silk,
9221,nguyên liệu chỉ khâu phẫu thuật tự tiêu 1 50m chromic usp 0 - premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
7171,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu daclonnylon số 4 0 dài 75cm kim 3 8 kim tam giác vòng kim 19mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,daclon,
4447,chỉ không tiêu chiralene blue 6 0 mã pp 5914 dùng để khâu trong phẫu thuật tbyt mới 100 hãng sx chirana séc hãng phân phối vitrex đan mạch năm sx 2017,chiralen,
1467,chỉ khâu phẫu thuật c0025032 monosyn quick und 4 0 1 5 45cm dsmp19m pac 36pcs hãng sx b braun surgical sa năm sx 2033 hàng mới 100,monosyn qui,
7934,chỉ phẫu thuật chủng loại polysorttm braided absorbable suture mã sp gl128 36 sợi hộp hsx covidien mới 100,polysort,
1082,chỉ khâu phẫu thuật - safil quick undy 3 0 2 70cm ds24 m ddp pac 36pcs c1046235,safil qui,
757,chỉ khâu phẫu thuật - monosyn quick und 5 0 1 45cm dsmp13 m c0025024 hàng mới 100 hsx b braun,monosyn qui,
743,chỉ khâu phẫu thuật - monosyn quick und 2 0 3 90cm hr37s m pac 36pcs c0025071,monosyn qui,
1197,chỉ khâu phẫu thuật - steelex ste set 4 6 4x45cm hrc48 g0617969,steel,
8004,chỉ phẫu thuật mới 100,,
1188,chỉ khâu phẫu thuật - steelex monofilament 0 3 5 50m f1614061,steel,
3128,chỉ khâu phẫu thuật polypropylene 90 cm ep 1 5 usp 4 0 2 needles 1 2 cir taper 20 mm hàng mới 100 sx năm 2017 lô 161125 hạn sử dụng 11 2021,propylen,
5848,chỉ phẫu thuật loại polypropylene 75 cm ep 1 usp 5 0 needle 1 2 cir taper 15 mm hàng mới 100,propylen,
8103,chỉ phẫu thuật polypropylene 6 0 usp size hàng mới 100 mã h5070210-2 dạng bán thành phẩm nhà sản xuất smi a g số lô 170146 sx 01 2017 hd 01 2022,propylen,
7881,chỉ phẫu thuật chủng loại maxontm monofilament absorbable suture 36 sợi hộp mã hàng 8886626141 hsx covidien mới 100,maxon,
5882,chỉ phẫu thuật loại polypropylene 75 cm ep 4 usp 1 needle 1 2 cir taper 35 mm hàng mới 100,propylen,
7244,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 0 dài 75cm kim 1 2 kim tròn vòng kim 30mm,propylen,
1194,chỉ khâu phẫu thuật - steelex ste set 2 5 4x45cm hrc37ss m lp pac 12pcs g0617142,steel,
11479,mảnh ghép tổng hợp cấy ghép vào cơ thể dynamesh-endolap 3d pv131015f1 10x15cm nsx 07-2017 hd 5 năm nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft mbh đức hàng mới 100,mesh,
1081,chỉ khâu phẫu thuật - safil quick undy 2 0 3 90cm hrt37 m pac 36pcs c1046651,safil qui,
4401,chỉ khâu phẫu thuậtt -safil violet 2 0 3 70cm ds24 m pac 36pcs c1048236 hàng mới 100,safil,
4632,chỉ phẫu thuật v-loc 12 tép hộp mới 100 vlocm0315 mới 100 nhà sản xuất covidien năm sản xuất 2015,vloc,
7972,chỉ phẫu thuật chủng loại surgiprotm monofilament polypropylene mã sp vp331x sợi dài 90cm kim dài 20mm 36 sợi hộp mới 100,surgipro,
3835,chỉ khâu phẫu thuật tự tiêu chủng loại caprolactone-pgcl hr17 4 0 70cm violet code 318hr1740 hãng atlas medical ltd nước hy lạp hàng mới 100,,
7865,chỉ phẫu thuật chủng loại dermalontm monofilament nylon mã sp 8886175641 sợi dài 45cm kim dài 19mm 36 sợi hộp mới 100,dermalon,
9325,nl046-3 chỉ khâu phẫu thuật 01-pet đã cắt đoạn,,
7803,chỉ phẫu thuật vô trùng luxylene polypropylene 5 0 hr 2x13mm 75cm code pp50hr13-d nsx 2017 nsx luxsutures ag hộp 12 sợi gp 7083nk byt-tb-ct,luxylen,
7690,chỉ phẫu thuật vô trùng nhãn hiệu polypropylene số 1 dài 75cm kim 1 2 kim tròn vòng kim 30mm,propylen,
3778,chỉ khâu phẫu thuật tự tiêu sinh học bán thành phẩm chromic usp 4 0 - 150 cm sợi dùng sản xuất chỉ khâu phẫu thuật tự tiêu catgut-trustigut hàng mới 100,catgut,
7262,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 2 0 dài 75cm kim 1 2 kim tròn vòng kim 25mm,propylen,
3124,chỉ khâu phẫu thuật polypropylene 75 cm ep 3 usp 2 0 needle 1 2 cir taper cut 25 mm hàng mới 100 số lô sx 170714 hạn sử dụng 6 2022,propylen,
4924,chỉ phẫu thuật dùng trong chỉnh hình ul203 hộp 36 sợi,,
3610,chỉ khâu phẫu thuật tự tiêu bán thành phẩm 1 5m plain usp 1 -premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
2990,chỉ khâu phẫu thuật -novosyn violet 5 0 1 5 70cm hr17 m c0068012 năm sản xuất 2014 hàng mới 100,novosyn,
9300,nl013-4 chỉ khâu phẫu thuật b,,
2862,chỉ khâu phẫu thuật mắt 1455p loại không tự tiêu chủng loại mani sutures poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100 sản xuất năm 2015 2016,propylen,
7799,chỉ phẫu thuật vô trùng luxylene polypropylene 0 hr 31mm 100cm code pp00hr31 nsx 2017 nsx luxsutures ag hộp 12 sợi gp 7083nk byt-tb-ct,luxylen,
11543,miếng ghép sọ não sinh học tự tiêu - osteomesh 50x50x2mm sn nl-15-000061 - 65 nsx 05-2016 hsd 05-2019 mới 100,mesh,
5849,chỉ phãu thuật loại polypropylene 75 cm ep 1 usp 5 0 needle 3 8 cir cutting 19 mm 12 mm hàng mới 100,propylen,
8856,keo sinh học vá mạch máu và màng não 2ml hàng mới 100 5 gói hộp hãng sx cryolife mỹ năm sx 2015 bg3502-5-g,bg3502-5-g,
11495,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh lichtenstein 6x11cm hộp 3 cái nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft hàng mới 100,mesh,
12034,keo sinh học vá mạch máu và màng não 2ml dán mô dùng trong phẫu thuật bioglue surgical adhesive hàng mới 100 5 gói hộp hãng sx cryolife inc mỹ năm sx 2015 2016 bg3502-5-g,bg3502-5-g,
3211,chỉ khâu phẫu thuật -silkam black 4 0 1 5 75 cm ds19 pac 36pcs c0765201 hàng mới 100 hsx b braun,silk,
230,chất hàn gắn xương 1029754 hãng sx b braun surgical sa hàng mới 100,,
1207,chỉ khâu phẫu thuật - surgical loop silic yellow 1 5mm 2x45cm b1095030 pac 24pcs hàng mới 100 hsx b braun,,
7940,chỉ phẫu thuật chủng loại polysorttm braided absorbablesuture mã sản phẩm cl911 36 sợi hộp hãng sx covidien mới 100,polysort,
8249,chỉ y tế progut đường kính 40mm loại 1-0 dài 76 cm hàng mới 100 hãng nước sản xuất futura ấn độ,gut,
5222,chỉ phẩu thuật f29rh37w 90cm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
7963,chỉ phẫu thuật chủng loại surgiprotm ii monofilament polypropylene mã sp vp709x 36 sợi hộp hsx covidien mới 100,surgipro,
7256,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 10 0 dài 20cm 2 straight needle 3 8 circ spatulated 6 2mm 150,propylen,
7693,chỉ phẫu thuật vô trùng nhãn hiệu polypropylene số 3 0 dài 90cm 2kim 1 2 kim tròn vòng kim 25mm,propylen,
2046,chỉ khâu phẫu thuật chiralene blue 4 0 mã pp 5246 dùng để khâu vết thương tbyt mới 100 hãng sản xuất chirana-séc hãng phân phối vitrex-đan mạch năm sx 2016-2017,chiralen,
