,descVec,wordIdVec
73,"[2072, 2710, 5288, 4809, 4680, 2427, 3209, 2584, 4163, 3212, 180, 3173, 5244, 1423, 3173, 772, 1484, 2456, 5244, 322, 1597, 2456, 5333, 3035, 1004, 3509, 3149, 2433, 3324, 4163, 3137, 4624, 5283, 1333, 2472, 3135, 3602, 191]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,"[2427, 3954, 4687, 2433, 3324, 4030, 2048, 1894, 4539, 3586, 4453, 2446, 1306, 4628, 3149, 3124, 2488, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75,"[2427, 3209, 3954, 4687, 0, 3544, 4979, 180, 1340, 1830, 3101, 3411, 3817, 999, 1953]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
76,"[4095, 2033, 1396, 3412, 1340, 1659, 40, 2062, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5057, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
77,"[2427, 3209, 3954, 4687, 2262, 2433, 3324, 4079, 1541, 40, 40, 1597, 1642, 1156, 2545, 4219, 754, 1311, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78,"[4937, 4943, 40, 1396, 3437, 1423, 3719, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 4910, 3149, 971, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
79,"[2427, 3954, 4687, 3324, 2337, 2414, 1633, 2456, 2781, 1200, 1423, 4878, 772, 40, 3642, 1200, 1659, 2435, 4234, 2541, 971, 3513, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
80,"[4095, 4449, 3488, 1541, 1417, 1407, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 3521, 4472, 3149, 1541, 2560, 3135, 3602, 191]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
81,"[2427, 3209, 3954, 4687, 4845, 4726, 2711, 4760, 5288, 4809, 697, 3779, 772, 40, 180, 772, 4181, 1642, 3135, 2810, 3769, 2083, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
82,"[2427, 3954, 4687, 4015, 1840, 4845, 4726, 4841, 3151, 4730, 4774, 5324, 4628, 2076, 4626, 1423, 40, 2616, 1894, 4005, 3000, 3256, 2603, 322, 4628, 3149, 2464, 2951, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
83,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2588, 3752, 4626, 1423, 40, 2706, 1642, 3215, 1200, 1659, 3215, 4644, 2983, 5030, 3215, 572]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
84,"[3403, 4683, 5035, 3954, 4687, 4024, 4525, 3488, 183, 5244, 434, 2456, 4495, 3135, 3602, 191, 4546, 797, 3361, 4594, 3143, 2711, 154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2337, 2414, 2564, 4714, 2981, 4845, 4726, 386, 3654, 4626, 180, 2706, 1642, 3215, 180, 772, 3215, 4773, 5030, 3215, 1360, 3759, 4624, 5283, 791, 4781, 5327]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86,"[4095, 4539, 998, 1556, 1424, 2033, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2796, 4089, 2464, 1708, 3149, 1308, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
87,"[5032, 3309, 2569, 3585, 5025, 2461, 3763, 1349, 2711, 4760, 3657, 3204, 3137, 4624, 5283, 4077, 2617, 4090, 3135, 3602, 191]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
88,"[3882, 1423, 40, 1830, 3435, 2595, 1930, 4216, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 5156, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89,"[2427, 3209, 3954, 4687, 3308, 3215, 5031, 4774, 2711, 5341, 3209, 5033, 4706, 3652, 2584, 3950, 2571, 2427, 4384, 1340, 40, 1642, 1200, 1659, 872, 322, 4628, 4794, 3602, 191, 3759, 4624, 5283, 797, 3137, 4624, 5283, 4354, 4393, 2461, 3332]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90,"[2427, 3954, 4687, 4529, 1840, 2781, 772, 4878, 1200, 40, 3642, 180, 772, 2435, 4650, 1030, 3513, 1633, 2456, 3135, 3602, 191, 4546, 3759, 797, 3361, 550, 3143, 4631, 2715, 1597, 804]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
91,"[2427, 3954, 4687, 3210, 4726, 3752, 4628, 5334, 5326, 183, 40, 391, 322, 2560, 3149, 3137, 2432, 4627, 3153, 3450, 3174, 3663, 2074, 3135, 3602, 191]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92,"[3530, 4943, 1603, 3437, 1423, 40, 3500, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 4089, 2464, 5082, 3078, 2796, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93,"[3509, 2978, 4625, 3757, 4392, 3145, 4845, 4726, 0, 3788, 208, 1522, 4439, 605, 4735, 1499, 3737, 324, 3123, 325, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,"[4095, 2033, 1556, 3412, 1423, 1597, 40, 2343, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5139, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95,"[2427, 3209, 3954, 4687, 4757, 1642, 4878, 772, 40, 3149, 322, 2560, 3135, 5288, 4809, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
96,"[2427, 3954, 4687, 2433, 3324, 4028, 2048, 1894, 4539, 3586, 4453, 2990, 4628, 2706, 1642, 3215, 2706, 1041, 1306, 4628, 3149, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97,"[4937, 4212, 1200, 40, 1643, 2551, 2427, 3953, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 5221, 3149, 322, 2560, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98,"[2427, 3954, 4687, 1999, 2053, 4878, 1597, 40, 1642, 2382, 382, 344, 3149, 3135, 3602, 191, 3137, 4939, 3472, 0, 3449, 4624, 5283]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99,"[2427, 3209, 3954, 4687, 2221, 35, 4945, 772, 40, 1200, 1603, 3090, 3411, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 792, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100,"[3509, 2978, 4702, 2081, 0, 4079, 3488, 521, 3817, 1527, 242, 3135, 3602, 191, 3124, 1949, 2050, 4525, 4264, 1884]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
101,"[4937, 4863, 1633, 2456, 1340, 40, 3836, 4086, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5207, 3149, 971, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102,"[2427, 3209, 3954, 4687, 2609, 3752, 3722, 1894, 4539, 4626, 1597, 40, 2706, 1642, 5030, 3215, 382, 3215, 1200, 1659, 4644, 2983, 5331, 5336, 4730, 4774, 3602, 191, 3124, 2616, 0, 3605, 3759, 4546, 800]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103,"[4937, 3983, 4539, 1052, 1603, 1424, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 4916, 3149, 1306, 2560, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104,"[2427, 3209, 3954, 4687, 4845, 4726, 3308, 3215, 5031, 4774, 2711, 4760, 5288, 4809, 2336, 4395, 1200, 1642, 180, 772, 1399, 322, 4628, 4794, 3135, 3602, 191, 3137, 4624, 5283, 4354, 4393, 2461, 3332]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
105,"[2427, 3209, 3954, 4687, 5031, 4774, 3521, 4769, 4626, 1341, 2423, 3309, 4016, 1840, 2706, 1642, 3215, 4773, 180, 772, 2706, 872, 322, 4628, 3149, 3135, 3602, 191, 2641, 3137, 4541, 3177, 5349, 5345, 4546, 3759, 793]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106,"[2427, 3954, 4687, 2711, 4760, 5288, 4809, 2329, 1200, 40, 1200, 1659, 4167, 2584, 1642, 3322, 981, 3737, 793, 3061, 807, 3660, 4546, 3894]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107,"[2427, 3209, 3954, 4687, 4529, 1840, 2781, 1340, 4878, 180, 3642, 180, 772, 2435, 4650, 1344, 3513, 1818, 2456, 3135, 3602, 191, 4546, 3759, 800, 3361, 611, 3143, 4631, 2715, 322, 804]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
108,"[2427, 3954, 4687, 5031, 4774, 3752, 2588, 1541, 40, 2662, 351, 1642, 2464, 1826, 3737, 800, 3737, 4428, 1884, 2902, 2007, 3149, 322, 4628, 3011, 945, 2067]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
109,"[2427, 3209, 3954, 4687, 4539, 2023, 1201, 1642, 4891, 3324, 4845, 4726, 3586, 3002, 1306, 2544, 3149, 3602, 191, 4624, 5283, 3759, 793, 3137, 4546, 2488]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
110,"[2427, 3209, 3954, 4687, 2136, 2433, 3324, 3551, 4143, 4863, 1340, 40, 180, 1423, 1396, 2676, 3817, 1312, 3136, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111,"[3403, 4683, 5035, 3954, 4687, 4024, 4525, 3488, 520, 2456, 4495, 3135, 3602, 191, 4546, 797, 3361, 4587, 3143, 2711, 124]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112,"[4937, 2525, 772, 40, 1642, 1041, 2512, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5197, 3149, 971, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113,"[2427, 3209, 3954, 4687, 3596, 867, 3324, 4845, 4726, 2423, 3309, 3908, 322, 4628, 3149, 3137, 4624, 5283, 3450, 3174, 3663, 3135, 3602, 191, 4624, 5283, 3759, 791, 793]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114,"[4095, 2033, 1642, 3435, 1423, 40, 2084, 2427, 3954, 4687, 4841, 3151, 5334, 4628, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 1779, 3149, 1306, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
115,"[2427, 3209, 3954, 4687, 0, 3730, 4945, 180, 1340, 1830, 3101, 3411, 3817, 1312, 2177, 3135, 3602, 191, 3124, 1949, 2050, 4525, 4264, 1884]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
116,"[3530, 4863, 1396, 3435, 1423, 40, 4105, 4085, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5068, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117,"[2427, 3954, 4687, 4529, 1840, 2781, 1200, 4878, 772, 40, 3642, 180, 772, 2435, 4650, 1030, 3513, 1633, 2456, 3135, 3602, 191, 4546, 3759, 800, 3361, 611, 3143, 4631, 2715, 322, 804]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
118,"[2072, 2710, 5288, 4809, 4680, 2427, 3209, 2584, 1333, 4732, 4505, 4732, 4416, 2454, 4163, 3212, 180, 3173, 5244, 1423, 3173, 772, 1491, 5244, 322, 1655, 5333, 3035, 1004, 3509, 3149, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119,"[2715, 2577, 2417, 2711, 4760, 3657, 3204, 2427, 3209, 3954, 4687, 4845, 4726, 5031, 4774, 0, 4384, 2027, 1633, 2456, 523, 3513, 3135, 3602, 191, 3660, 4624, 5283, 4428, 1908, 3586, 1684]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
120,"[4937, 2525, 40, 1231, 4740, 2539, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5179, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
121,"[2427, 3209, 3954, 4687, 2711, 4760, 5288, 4809, 2482, 1423, 40, 1200, 1659, 4157, 2584, 1642, 3361, 668, 3061, 803, 3660, 4546, 3894, 4525]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122,"[2427, 3954, 4687, 3324, 2337, 2414, 1633, 2456, 2781, 1200, 4878, 1200, 40, 3642, 301, 2435, 4650, 1030, 3513, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123,"[2427, 3209, 3954, 4687, 4356, 2765, 4745, 1200, 1659, 575, 3513, 2645, 1930, 774, 1642, 5232, 1205, 4628, 3149]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
124,"[2427, 3954, 4687, 2824, 2763, 2833, 4878, 772, 40, 1830, 4242, 344, 3149, 3135, 3602, 191, 3137, 4939, 3472, 0, 3449, 4624, 5283]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
125,"[2427, 3954, 4687, 2069, 4702, 3952, 3210, 4845, 4726, 2034, 4008, 3537, 4878, 2464, 1424, 3137, 4624, 5283, 3463, 3535, 4661, 3334, 2049, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
126,"[2427, 3954, 4687, 3324, 2588, 3752, 3535, 1633, 2456, 2781, 1200, 1423, 4878, 40, 3642, 1200, 1659, 2435, 2539, 971, 3513, 3135, 3602, 191, 4546, 793]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
127,"[2618, 3128, 4936, 40, 1521, 3202, 2708, 2584, 2711, 4803, 2431, 3078, 2796, 4089, 2464, 1912, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
128,"[2427, 3209, 3954, 4687, 3596, 422, 3324, 3210, 4845, 4726, 2423, 3309, 4006, 322, 4628, 3149, 3137, 4624, 5283, 3450, 3174, 3663, 3135, 3602, 191, 4624, 5283, 3759, 793]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
129,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2588, 3752, 4626, 183, 40, 2706, 1226, 1107, 1200, 1659, 2436, 4462, 1541, 1120, 435]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130,"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4809, 883, 2482, 1340, 40, 180, 772, 4179, 2584, 1830, 2083, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
131,"[2427, 3209, 3953, 4687, 0, 2337, 2414, 180, 1642, 3094, 3817, 1000, 1970]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
132,"[3530, 4943, 1603, 3437, 1423, 40, 3500, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5082, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
133,"[2427, 3954, 4687, 4015, 1840, 4845, 4726, 4841, 3151, 4730, 4774, 5324, 4628, 2076, 4626, 1340, 40, 2411, 2706, 4628, 2427, 1642, 4628, 2427, 3584, 4798, 322, 4628, 3149, 2464, 2948, 3737, 2616, 3603]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134,"[2427, 3209, 3954, 4687, 3596, 1279, 3324, 3210, 4845, 4726, 2423, 3309, 4384, 322, 4628, 3149, 3137, 4624, 5283, 3450, 3174, 3663, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
135,"[4095, 1423, 40, 572, 2341, 2595, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 4089, 2464, 5142, 3078, 2796, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
136,"[2427, 3953, 4687, 1935, 2464, 2869, 3149, 1306, 2544, 52, 2544, 1830, 3737, 1937, 2800, 4264, 3799, 1884, 5323, 3135, 3602, 191]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
137,"[4514, 4501, 1642, 1423, 4742, 2427, 3954, 4687, 3210, 4726, 4730, 4774, 2075, 4704, 3210, 3038, 3078, 2796, 4089, 2464, 5191, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
138,"[2427, 3209, 3954, 4687, 4845, 4726, 3451, 4211, 4866, 3116, 1818, 2456, 4878, 772, 40, 2781, 1200, 971, 4628, 3149, 3137, 4546, 2337, 3759, 4624, 5283, 800, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
139,"[3530, 4863, 1396, 3435, 1423, 40, 4105, 4085, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 5068, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
140,"[4937, 4943, 1830, 180, 2522, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 5186, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
141,"[4937, 4210, 4863, 1642, 1340, 40, 4104, 4086, 2427, 3953, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 5216, 3149, 322, 2560, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
142,"[4937, 4943, 1642, 3437, 772, 40, 3297, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 5169, 3078, 2796, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
143,"[4095, 2033, 1556, 3412, 1423, 1597, 40, 2065, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3521, 5131, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
144,"[4937, 4863, 1642, 1340, 40, 3836, 4086, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5207, 3149, 971, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
145,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2588, 3752, 4626, 183, 40, 2706, 1226, 772, 3642, 1200, 1659, 2436, 4463, 1541, 1120, 435, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
146,"[2072, 2710, 5288, 4809, 4680, 2427, 3209, 2584, 4159, 3212, 180, 1340, 3173, 5244, 1200, 3173, 40, 1571, 2456, 5244, 1659, 2456, 5333, 3035, 1427, 3509, 3149, 2433, 3324, 4159, 3137, 4624, 5283, 1333, 2472, 3135, 3602, 191]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
