descVec,wordIdVec
"[0, 4940, 2528, 775, 43, 1645, 1044, 2515, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5200, 3152, 974, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 870, 3327, 4848, 4729, 2426, 3312, 3911, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 794, 796, 1]","[0, 3911, 1]"
"[0, 4098, 2036, 1645, 3438, 1426, 43, 2087, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 1782, 3152, 1309, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 3733, 4948, 183, 1343, 1833, 3104, 3414, 3820, 1315, 2180, 3138, 3605, 194, 3127, 1952, 2053, 4528, 4267, 1887, 1]","[0, 3733, 1]"
"[0, 3533, 4866, 1399, 3438, 1426, 43, 4108, 4088, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5071, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 3533, 1]"
"[0, 2430, 3957, 4690, 4532, 1843, 2784, 1203, 4881, 775, 43, 3645, 183, 775, 2438, 4653, 1033, 3516, 1636, 2459, 3138, 3605, 194, 4549, 3762, 803, 3364, 614, 3146, 4634, 2718, 325, 807, 1]","[0, 4532, 1]"
"[0, 2075, 2713, 5291, 4812, 4683, 2430, 3212, 2587, 1336, 4735, 4508, 4735, 4419, 2457, 4166, 3215, 183, 3176, 5247, 1426, 3176, 775, 1494, 5247, 325, 1658, 5336, 3038, 1007, 3512, 3152, 3138, 3605, 194, 1]","[0, 4507, 1]"
"[0, 2718, 2580, 2420, 2714, 4763, 3660, 3207, 2430, 3212, 3957, 4690, 4848, 4729, 5034, 4777, 3, 4387, 2030, 1636, 2459, 526, 3516, 3138, 3605, 194, 3663, 4627, 5286, 4431, 1911, 3589, 1687, 1]","[0, 4387, 1]"
"[0, 4940, 2528, 43, 1234, 4743, 2542, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5182, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 2485, 1426, 43, 1203, 1662, 4160, 2587, 1645, 3364, 671, 3064, 806, 3663, 4549, 3897, 4528, 1]","[0, 2485, 1]"
"[0, 2430, 3957, 4690, 3327, 2340, 2417, 1636, 2459, 2784, 1203, 4881, 1203, 43, 3645, 304, 2438, 4653, 1033, 3516, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3212, 3957, 4690, 4359, 2768, 4748, 1203, 1662, 578, 3516, 2648, 1933, 777, 1645, 5235, 1208, 4631, 3152, 1]","[0, 1]"
"[0, 2430, 3957, 4690, 2827, 2766, 2836, 4881, 775, 43, 1833, 4245, 347, 3152, 3138, 3605, 194, 3140, 4942, 3475, 3, 3452, 4627, 5286, 1]","[0, 2766, 2836, 1]"
"[0, 2430, 3957, 4690, 2072, 4705, 3955, 3213, 4848, 4729, 2037, 4011, 3540, 4881, 2467, 1427, 3140, 4627, 5286, 3466, 3538, 4664, 3337, 2052, 3138, 3605, 194, 1]","[0, 4011, 1]"
"[0, 2430, 3957, 4690, 3327, 2591, 3755, 3538, 1636, 2459, 2784, 1203, 1426, 4881, 43, 3645, 1203, 1662, 2438, 2542, 974, 3516, 3138, 3605, 194, 4549, 796, 1]","[0, 2591, 1]"
"[0, 2621, 3131, 4939, 43, 1524, 3205, 2711, 2587, 2714, 4806, 2434, 3081, 2799, 4092, 2467, 1915, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 2621, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 425, 3327, 3213, 4848, 4729, 2426, 3312, 4009, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 796, 1]","[0, 4100, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 2591, 3755, 4629, 186, 43, 2709, 1229, 1110, 1203, 1662, 2439, 4465, 1544, 1123, 438, 1]","[0, 2591, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 886, 2485, 1343, 43, 183, 775, 4182, 2587, 1833, 2086, 3138, 3605, 194, 1]","[0, 2485, 1]"
"[0, 2430, 3212, 3956, 4690, 3, 2340, 2417, 183, 1645, 3097, 3820, 1003, 1973, 1]","[0, 2340, 1]"
"[0, 3533, 4946, 1606, 3440, 1426, 43, 3503, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5085, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 3533, 1]"
"[0, 2430, 3957, 4690, 4018, 1843, 4848, 4729, 4844, 3154, 4733, 4777, 5327, 4631, 2079, 4629, 1343, 43, 2414, 2709, 4631, 2430, 1645, 4631, 2430, 3587, 4801, 325, 4631, 3152, 2467, 2951, 3740, 2619, 3606, 1]","[0, 4018, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 1282, 3327, 3213, 4848, 4729, 2426, 3312, 4387, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 1]","[0, 4387, 1]"
"[0, 4098, 1426, 43, 575, 2344, 2598, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 4092, 2467, 5145, 3081, 2799, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3956, 4690, 1938, 2467, 2872, 3152, 1309, 2547, 55, 2547, 1833, 3740, 1940, 2803, 4267, 3802, 1887, 5326, 3138, 3605, 194, 1]","[0, 1938, 1]"
"[0, 4517, 4504, 1645, 1426, 4745, 2430, 3957, 4690, 3213, 4729, 4733, 4777, 2078, 4707, 3213, 3041, 3081, 2799, 4092, 2467, 5194, 3138, 3605, 194, 1]","[0, 4504, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 3454, 4214, 4869, 3119, 1821, 2459, 4881, 775, 43, 2784, 1203, 974, 4631, 3152, 3140, 4549, 2340, 3762, 4627, 5286, 803, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 3533, 4866, 1399, 3438, 1426, 43, 4108, 4088, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 3524, 5071, 3138, 3605, 194, 1]","[0, 3533, 1]"
"[0, 4940, 4946, 1833, 183, 2525, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5189, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 4940, 4213, 4866, 1645, 1343, 43, 4107, 4089, 2430, 3956, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 3524, 5219, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 4213, 1]"
"[0, 4940, 4946, 1645, 3440, 775, 43, 3300, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5172, 3081, 2799, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 4098, 2036, 1559, 3415, 1426, 1600, 43, 2068, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3524, 5134, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 4940, 4866, 1645, 1343, 43, 3839, 4089, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5210, 3152, 974, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 2591, 3755, 4629, 186, 43, 2709, 1229, 775, 3645, 1203, 1662, 2439, 4466, 1544, 1123, 438, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 2591, 1]"
"[0, 2075, 2713, 5291, 4812, 4683, 2430, 3212, 2587, 4162, 3215, 183, 1343, 3176, 5247, 1203, 3176, 43, 1574, 2459, 5247, 1662, 2459, 5336, 3038, 1430, 3512, 3152, 2436, 3327, 4162, 3140, 4627, 5286, 1336, 2475, 3138, 3605, 194, 1]","[0, 2075, 2713, 5291, 4812, 4683, 2430, 3212, 2587, 1]"
"[0, 2430, 3956, 4690, 2419, 2340, 43, 4881, 4398, 3138, 3605, 194, 438, 2459, 4631, 3663, 4627, 5286, 4431, 1887, 2905, 4629, 3364, 443, 4549, 80, 796, 3064, 80, 806, 1]","[0, 2340, 1]"
"[0, 3885, 1544, 43, 1399, 4948, 3415, 1600, 4218, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5156, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 3885, 1]"
"[0, 4940, 4946, 1645, 43, 3502, 3986, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5177, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2802, 2036, 1399, 3438, 1426, 1343, 43, 4107, 4087, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 4733, 4777, 3081, 2799, 3524, 5045, 3138, 3605, 194, 1]","[0, 2802, 1]"
"[0, 2430, 3957, 4690, 4533, 1309, 4800, 3152, 5001, 3605, 194, 3663, 4627, 5286, 2491, 1]","[0, 4533, 1]"
"[0, 3680, 2430, 3212, 3957, 4690, 1887, 1]","[0, 1]"
"[0, 2799, 2045, 4510, 1108, 5035, 3312, 2572, 3588, 5034, 4777, 3081, 2799, 4092, 2467, 5114, 3138, 3605, 194, 1]","[0, 5231, 1]"
"[0, 4940, 4215, 1203, 43, 1646, 2554, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5224, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 4215, 1]"
"[0, 2430, 3212, 3957, 4690, 5034, 4777, 2714, 4763, 5291, 4812, 4387, 4398, 1426, 43, 1645, 1203, 1662, 516, 325, 4631, 4797, 3138, 3605, 194, 3140, 4627, 5286, 3075, 4396, 1]","[0, 4387, 1]"
"[0, 2430, 3212, 3957, 4690, 2201, 3, 2594, 2037, 1203, 43, 775, 1645, 2669, 3820, 1315, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 796, 3138, 3605, 194, 1]","[0, 2594, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3664, 3081, 4504, 4629, 1426, 2709, 1343, 5247, 1399, 3218, 183, 775, 4647, 2986, 5033, 3218, 1504, 1]","[0, 4504, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 4395, 3148, 2072, 4705, 3955, 3974, 4881, 43, 3, 438, 2459, 4631, 2714, 4627, 5286, 2430, 3212, 3957, 4690, 4848, 4729, 2341, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 4503, 2771, 5039, 1952, 1203, 43, 1145, 3090, 3030, 2057, 3820, 1315, 2209, 3138, 3605, 194, 3127, 1952, 2053, 1]","[0, 4503, 2771, 1]"
"[0, 2430, 3212, 3957, 4690, 2137, 2436, 3327, 3554, 4146, 4866, 1544, 43, 186, 1600, 1399, 2676, 3414, 3820, 1315, 3762, 4549, 794, 3140, 4549, 1952, 2053, 4528, 4307, 3138, 3605, 194, 1]","[0, 3554, 4145, 1]"
"[0, 2430, 3212, 3957, 4690, 40, 3540, 775, 1426, 1027, 2820, 1]","[0, 4504, 1]"
"[0, 2430, 3212, 3957, 4690, 3311, 3218, 5034, 4777, 2714, 4763, 5291, 4812, 4387, 775, 43, 1645, 1203, 1662, 1044, 325, 4631, 4797, 3605, 194, 3140, 4627, 5286, 4357, 4396, 2464, 3335, 1]","[0, 4387, 1]"
"[0, 2430, 3957, 4690, 3327, 4027, 1821, 2459, 2784, 183, 1426, 4881, 1343, 43, 775, 3645, 183, 775, 2438, 4653, 1007, 3516, 3138, 3605, 194, 4549, 800, 3412, 4600, 3146, 2714, 157, 1]","[0, 4100, 1]"
"[0, 4940, 4866, 1399, 1544, 43, 4218, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5229, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3957, 4690, 2436, 3327, 2027, 3589, 4456, 3005, 1309, 4631, 3152, 3127, 2491, 3605, 194, 1]","[0, 2026, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 4082, 1426, 43, 183, 1833, 1176, 2548, 3820, 1315, 2259, 1]","[0, 4082, 1]"
"[0, 2430, 3957, 4690, 3317, 2340, 2417, 1636, 2459, 2784, 1343, 4881, 43, 3645, 183, 775, 2438, 4653, 1234, 3138, 3605, 194, 4549, 800, 1]","[0, 2340, 1]"
"[0, 4940, 4946, 1645, 1203, 43, 4354, 3986, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5164, 3152, 325, 2564, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2082, 2430, 3956, 4690, 2567, 3218, 4387, 2030, 1544, 43, 4881, 4398, 3138, 3605, 194, 3589, 3053, 3663, 4627, 5286, 4431, 1887, 2905, 4629, 3364, 476, 4549, 325, 796, 3064, 325, 806, 1]","[0, 4387, 1]"
"[0, 4098, 2036, 1559, 3415, 1426, 1600, 43, 2346, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5142, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 4940, 4213, 4866, 1645, 1343, 43, 4107, 4088, 2430, 3956, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 3524, 5219, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 4213, 1]"
"[0, 4940, 4866, 1645, 1343, 43, 3839, 4089, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5210, 3152, 974, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4027, 4629, 775, 43, 2709, 1833, 775, 3218, 183, 775, 3218, 4776, 3593, 4647, 2986, 5033, 3218, 1029, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 4100, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 869, 3327, 4848, 4729, 2426, 3312, 3911, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 794, 796, 1]","[0, 3911, 1]"
"[0, 2430, 3212, 3957, 4690, 1914, 1887, 3414, 3157, 3059, 4542, 3140, 4627, 5286, 1922, 3138, 3605, 194, 2644, 5324, 4627, 5286, 1]","[0, 1]"
"[0, 2430, 3212, 3957, 4690, 2485, 1343, 55, 775, 4182, 2587, 1833, 3364, 656, 3762, 4549, 796, 3064, 806, 3663, 4549, 3896, 4528, 3138, 3605, 194, 1]","[0, 2485, 1]"
"[0, 3512, 2981, 4705, 2084, 27, 3491, 1600, 1426, 5247, 437, 2459, 3820, 1530, 251, 1]","[0, 3781, 1]"
"[0, 2430, 3957, 4690, 3213, 4848, 4729, 183, 2030, 2055, 4387, 5231, 196, 5298, 3140, 4627, 5286, 1936, 3308, 4795, 3496, 2464, 3608, 3605, 194, 1]","[0, 4387, 5231, 1]"
"[0, 2430, 3957, 4690, 2436, 3327, 4724, 2466, 1924, 4865, 4016, 3589, 4456, 1744, 1309, 4631, 3152, 3127, 2491, 3605, 194, 1]","[0, 4723, 1]"
"[0, 2430, 3212, 3957, 4690, 5034, 4777, 3524, 4768, 4629, 1204, 2426, 3312, 4011, 2709, 1645, 3218, 4776, 1203, 1662, 2709, 1000, 325, 4631, 3152, 3138, 3605, 194, 3140, 4549, 4544, 3180, 5352, 5348, 3126, 145, 800, 3, 145, 807, 1]","[0, 4768, 1]"
"[0, 2430, 3212, 3957, 4690, 4532, 3911, 2784, 183, 1426, 4881, 1343, 43, 3645, 183, 775, 2438, 4653, 578, 3516, 1636, 2459, 3138, 3605, 194, 4549, 3762, 803, 3364, 620, 3146, 4634, 2718, 183, 809, 1]","[0, 4532, 3911, 1]"
"[0, 2430, 3957, 4690, 2714, 4763, 5291, 4812, 2330, 2804, 775, 43, 1203, 1662, 4173, 2587, 1645, 3325, 966, 3740, 796, 3064, 806, 3663, 4549, 3897, 1]","[0, 2330, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4387, 4629, 1343, 43, 2709, 1645, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 741, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 4387, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 3311, 3218, 5034, 4777, 2714, 4763, 5291, 4812, 2340, 4398, 1343, 43, 1645, 183, 775, 875, 325, 4631, 4797, 3762, 4627, 5286, 800, 3140, 4627, 5286, 4357, 4396, 2464, 3335, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 3213, 4729, 4848, 3662, 2715, 4804, 2436, 3327, 2619, 4387, 2615, 325, 4631, 3152, 2467, 4400, 3740, 2619, 3606, 1]","[0, 4387, 1]"
"[0, 2430, 3212, 3957, 4690, 2105, 3, 3554, 4948, 1544, 43, 43, 1600, 1606, 2656, 3414, 3820, 1315, 3762, 4549, 794, 3140, 4549, 1952, 2053, 4528, 4307, 3138, 3605, 194, 1]","[0, 3554, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 2408, 4629, 183, 2709, 43, 1647, 3218, 3103, 2408, 4947, 183, 43, 1647, 3103, 3589, 3355, 3138, 2869, 2714, 5344, 3212, 3592, 4656, 3605, 194, 3127, 2406, 4636, 3182, 4267, 4150, 3772, 4624, 3762, 4549, 803, 1]","[0, 2408, 1]"
"[0, 5035, 4805, 2714, 4763, 5291, 4812, 2430, 3957, 4690, 4848, 4729, 1951, 4021, 2436, 3327, 2619, 1897, 4008, 3003, 3259, 2616, 3911, 325, 4631, 3152, 2467, 2693, 3924, 3127, 2619, 3605, 194, 1]","[0, 2616, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 3755, 2591, 4629, 1203, 43, 2709, 1645, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 1234, 3762, 4627, 5286, 794, 4784, 5330, 1]","[0, 2591, 1]"
"[0, 2430, 3957, 4690, 3213, 4729, 3755, 5337, 4631, 3755, 3540, 2436, 3327, 2619, 3755, 2611, 2709, 1645, 325, 4631, 3152, 2467, 2694, 3707, 3740, 2619, 3605, 194, 1]","[0, 2611, 1]"
"[0, 4940, 4213, 4866, 1399, 1426, 43, 3803, 4089, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5218, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 4940, 4213, 1]"
"[0, 2430, 3957, 4690, 3327, 2340, 2417, 1636, 2459, 2784, 183, 1426, 4881, 1426, 43, 3645, 1203, 1662, 2438, 4237, 2545, 705, 3516, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3212, 3957, 4690, 1874, 2436, 3327, 3834, 1600, 1818, 1559, 3124, 3139, 4549, 1952, 2053, 4528, 4307, 3138, 3605, 194, 1]","[0, 3834, 1]"
"[0, 2430, 3956, 4690, 5292, 2767, 4881, 183, 43, 1645, 4246, 347, 3152, 3138, 3605, 194, 3140, 4942, 3475, 3, 3452, 4627, 5286, 1]","[0, 2767, 1]"
"[0, 2430, 3212, 3956, 4690, 3890, 1203, 43, 1007, 183, 775, 1645, 325, 4800, 3152, 3140, 4549, 2645, 4720, 3451, 4310, 1887, 4267, 3762, 4627, 5286, 798, 3138, 3605, 194, 1]","[0, 3890, 1]"
"[0, 2430, 3212, 3957, 4690, 2205, 3, 2436, 3327, 2594, 183, 1343, 1645, 2674, 3820, 1315, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 800, 3138, 3605, 194, 1]","[0, 2594, 1]"
"[0, 4098, 2036, 1559, 3415, 1600, 1544, 43, 2060, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5132, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 4733, 4778, 4729, 3511, 4512, 4528, 3646, 4542, 2698, 4869, 2579, 4629, 43, 5247, 1821, 1363, 2005, 3170, 325, 2412, 4797, 3327, 2583, 3140, 3487, 2779, 4526, 4135, 3335, 3605, 194, 1]","[0, 1]"
"[0, 3205, 4395, 3148, 5030, 3595, 3588, 5028, 3586, 3760, 1122, 3138, 3605, 194, 1426, 3038, 3152, 3140, 4549, 2520, 3608, 3762, 4549, 796, 2014, 3252, 1]","[0, 2014, 1]"
"[0, 2430, 3957, 4690, 4533, 325, 4800, 3152, 4998, 3605, 194, 3663, 4627, 5286, 2491, 3608, 1]","[0, 4533, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 412, 3327, 3213, 4848, 4729, 2426, 3312, 4009, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 796, 1]","[0, 4100, 1]"
"[0, 2430, 3957, 4690, 2340, 2417, 1636, 2459, 2784, 775, 4881, 1343, 43, 3645, 183, 775, 2438, 4653, 1033, 3516, 3138, 3605, 194, 4549, 3762, 800, 3364, 560, 3146, 4634, 2718, 186, 807, 1]","[0, 2340, 1]"
"[0, 4940, 4215, 4866, 1203, 43, 1399, 3439, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5223, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 4215, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4027, 3213, 3218, 437, 5247, 510, 1]","[0, 4100, 1]"
"[0, 2430, 3212, 3957, 4690, 4387, 4287, 3127, 4942, 3475, 2625, 4324, 2017, 3740, 3452, 3762, 4549, 796, 3605, 194, 3152, 325, 4800, 1]","[0, 4387, 1]"
"[0, 2430, 3755, 3212, 3957, 4690, 4848, 4729, 2714, 4763, 5291, 4812, 4398, 775, 43, 3663, 4627, 5286, 3129, 4741, 3484, 3475, 3184, 3138, 3605, 194, 1]","[0, 3755, 1]"
"[0, 2430, 3957, 4690, 4532, 1843, 2784, 183, 1426, 4881, 1343, 43, 3645, 183, 775, 2438, 4653, 921, 3516, 1636, 2459, 3138, 3605, 194, 4549, 3762, 800, 3364, 554, 3146, 4634, 2718, 1600, 807, 1]","[0, 4532, 1]"
"[0, 2074, 4711, 3588, 2972, 4477, 1610, 115, 2714, 3604, 3411, 4763, 5291, 4812, 3138, 3605, 194, 3152, 784, 2563, 1]","[0, 4476, 1]"
"[0, 2430, 3212, 3957, 4690, 4733, 4777, 3, 4848, 4729, 3483, 4512, 4528, 3646, 4542, 2698, 4869, 2579, 4629, 1204, 5247, 1636, 1044, 2005, 3160, 325, 2412, 4797, 3140, 3487, 2779, 4526, 4135, 3335, 3605, 194, 1]","[0, 3483, 1]"
"[0, 2430, 3212, 3957, 4690, 2269, 3, 2436, 3327, 4082, 1426, 43, 183, 1645, 1175, 2548, 757, 1314, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 800, 3138, 3605, 194, 1]","[0, 4082, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3346, 1843, 775, 43, 3086, 1044, 1645, 2467, 3966, 3740, 803, 3740, 3348, 1911, 3347, 3152, 325, 4631, 3014, 710, 2070, 1]","[0, 3346, 1]"
"[0, 2074, 2572, 3588, 4848, 4729, 4536, 1665, 5247, 1208, 3516, 3141, 4786, 5034, 4777, 2572, 3588, 4763, 3957, 4690, 3152, 121, 2563, 3589, 3138, 4486, 3138, 3605, 194, 3140, 4549, 1909, 3303, 1]","[0, 4476, 1]"
"[0, 4940, 4213, 4866, 1399, 1426, 43, 3803, 4089, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2800, 3140, 3201, 3201, 2644, 2052, 3179, 2719, 2473, 2603, 4090, 3825, 4314, 3337, 4092, 2467, 5218, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 4213, 1]"
"[0, 4098, 2036, 1146, 1600, 43, 2587, 2067, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 3449, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 4098, 2036, 1833, 3439, 1203, 43, 4217, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5131, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 2430, 3957, 4690, 4387, 3213, 4729, 4848, 3662, 4733, 4777, 5327, 4631, 2079, 4629, 43, 2414, 2709, 4631, 2430, 1645, 4631, 2430, 3587, 5329, 325, 4631, 3152, 2467, 4407, 3740, 2619, 3606, 1]","[0, 4387, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 4844, 3154, 3931, 3582, 3652, 4881, 1204, 3931, 4214, 3663, 4627, 5286, 4309, 2025, 2488, 3137, 4149, 3138, 3605, 194, 1]","[0, 3652, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4824, 2330, 2806, 43, 1203, 1662, 4181, 3138, 3605, 194, 1]","[0, 2330, 1]"
"[0, 4940, 3986, 4542, 1055, 1606, 1344, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 4921, 3152, 1309, 2563, 3138, 3605, 194, 1]","[0, 4940, 3986, 1]"
"[0, 2430, 3212, 3957, 4690, 3327, 2574, 2056, 4881, 775, 43, 3589, 1988, 325, 2547, 3152, 4549, 3762, 800, 3605, 194, 3140, 4549, 4942, 3475, 2625, 1]","[0, 2056, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 4952, 4021, 1901, 2709, 1645, 2579, 1343, 43, 3152, 325, 4800, 3127, 4873, 4267, 1887, 2086, 3762, 4549, 800, 3138, 3605, 194, 1]","[0, 4021, 1901, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 2331, 1343, 43, 1203, 1662, 4168, 1676, 1335, 901, 914, 914, 3064, 806, 3663, 4549, 3897, 4528, 1]","[0, 2331, 1]"
"[0, 2430, 3212, 3957, 4690, 4387, 2030, 1393, 2459, 2784, 43, 1426, 4881, 1600, 43, 3645, 1203, 1662, 2438, 4237, 2545, 325, 3516, 3138, 3605, 194, 4549, 3762, 803, 3373, 3146, 4634, 2718, 145, 807, 1]","[0, 4387, 1]"
"[0, 3677, 2430, 3212, 3957, 4690, 68, 1]","[0, 3911, 1]"
