,desc,wordId
9639,PROLENE 5/0 16MM CC DBLE_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Product code W8830_Hiệu Ethicon_Hộp 12 cái_Hàng mới 100%,PROLENE
4666,"Chỉ phẩu thuật : ASSUFIL . Code: FR458. Hộp: 36 Cuộn, 01 cuộn/90cm, NSX: ASSUT EUROPE S.P.A, Ý. Hàng mới 100%",ASSUFIL
10309,STLESS STEEL 75CM 5 TR-55_Chỉ phẫu thuật không tiêu tiệt trùng bằng thép không gỉ_Hiệu Ethicon_Product code W945_Hàng mới 100%,STEEL
3689,"Chỉ khâu phẫu thuật tự tiêu Marlin rapid undyed HRT37 90 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
9135,MONOCRYL UND 45CM M1 5/0 PS-3 PRIM_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Model W3204_Hàng mới 100%,MONOCRYL
11419,VICRYL VIO 90CM 1 CT_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Model W9431_ Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,VICRYL
10792,VICRYL RAP UND 75CM 4/0 PS-2 PRIME_Chỉ phẩu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Model W9922_Hộp 12 cái_Hàng mới 100%,VICRYL RAP
11316,VICRYL VIO 75CM M3 2/0 LH_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_'Model W9150_Hiệu Ethicon_Hàng mới 100%,VICRYL
9792,PROLENE BLU 60CM M0.5 7/0 BV175-8_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Model W8702_ Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,PROLENE
11015,VICRYL UND 75CM 4/0  PC-25 PRIME  _Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9580T_Hộp 24 cái_Hàng mới 100%,VICRYL
7142,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Daclon Nylon số 10/0 dài 30cm 2 needle 3/8 circ spatuled 6.2mm 150. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",Daclon
96,"Băng dính y tế thay chỉ khâu da R1541, khổ 1/4 in x 3 in ( 0.64 cm x 8 cm ), đóng gói 50 miếng/ hộp. Chủng loại: R1541, Hãng sản xuất: 3M Company ( hàng mới 100% )",Băng dính y tế thay chỉ khâu da
8053,"Chỉ phẩu thuật: CHROMIC CATGUT 0 USP SIZE. (Hàng mới 100%, 150 cm/ Sợi). Nhà sản xuất: SMI A.G. Số lô: 1502037. SX: 03/2015. HD: 03/2020.",CatGut
9402,PDS 6/0 45CM VIOLET M0.7 RB-2_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng _Model W9100H_ Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,PDS
11180,VICRYL VIO 75CM 0 MH PLUS _Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng _Model W9216_Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,VICRYL
8773,ETHILON BLU 45CM M1.5 4/0 PS-2 PRI_Chỉ phẫu thuật tổng hợp không tiêu tiệt trùng_Hiệu Ethicon_Model W1620T_Hàng mới 100%,ETHILON
345,"Chỉ  phẫu thuật SURGIPRO (36 tép / hộp). VP523. Mới 100%,  nhà sản xuất: Covidien",Surgipro
9312,NL034-3#&Chỉ khâu phẫu thuật A,
8595,ETHICON BONEWAX STERILE 2G_Vật liệu cầm máu vô trùng_Hiệu Ethicon_Product code W810_Hàng mới 100%,WAX
10838,VICRYL RAPIDE 3/0 75CM26MM  CVD_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9940_Hộp 12 cái_Hàng mới 100%,VICRYL RAPIDE
4002,"Chỉ khâu phẫu thuật vô trùng dùng trong y tế. Silk size 5/0, 75cm, 3/8, 15mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: HEZE SINORGMED",SILK
4146,"Chỉ khâu phẫu thuật(C0935212) - DAFILON BLUE 3/0 (2) 75CM DS19 (PAC/36PCS)Hãng sx:B.Braun Surgical SA, Năm sx: 2015. Hàng mới 100%",DAFILON
7723,Chỉ phẫu thuật vô trùng nhãn hiệu Steel số 5 dài 4 x 45cm kim 1/2 tam giác vòng kim 58mm,STEEL
3784,"Chỉ khâu phẫu thuật tự tiêu sinh học bán thành phẩm Plain USP 0 - 150 cm/sợi, dùng sản xuất Chỉ khâu phẫu thuật tự tiêu Catgut-Trustigut. Hàng mới 100%.",CatGut
1185,Chỉ khâu phẫu thuật - STEE  EL W/B 3/0 2X60 HR17/GS65V BRK (PAC/36PCS) (C0992703). Hàng mới 100%.HSX:B.BRAUN.,STEE  EL
4080,"Chỉ Khâu Phẫu Thuật(C0025020), Chủng loại: MONOSYN QUICK UND 6/0 (10.7) 45CM DSMP11(M) (PAC/36PCS), Năm sx:2014, Hãng sx: B.Braun Surgical SA. Hàng mới 100%",MONOSYN QUI
3252,Chỉ khâu phẫu thuật -STEELEX MONOFILAMENT 2 (5) 25M(F1614088),STEEL
2720,"Chỉ khâu phẫu thuật liền kim vô trùng dùng trong y tế. Silk 2/0, 75cm, 3/8, 26mm. 12 sợi/tá. Mới 100%. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",SILK
5899,CHỈ PHẪU THUẬT LOẠI POLYPROPYLENE 90 CM EP 1.5 USP 4/0 2 NEEDLE 1/2 CIR TAPER 25 MM.HÀNG MỚI 100%.SX 2016. Lễ SX160929. HẠN DÙNG 09-2021,PROPYLEN
10946,VICRYL UND 45CM 6/0 RB-2_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Model W9981_Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,VICRYL
7854,"Chỉ phẫu thuật, chủng loại BiosynTM, mã sp GM122, 36 sợi/hộp, hsx Covidien, mới 100%",BIOSYN
1026,Chỉ khâu phẫu thuật - PREMILENE 5/0 (1) 90CM 2XHR17 CV ( PAC/36PCS ) (C2090901),PREMILENE
5625,CHỈ PHẪU THUẬT LOAI CATGUT CHROM 75 CM EP 4 USP 0 NEEDLE 1/2 CIR TAPER 30MM HÀNG MỚI 100%. SX 2016,CatGut
11220,VICRYL VIO 75CM 3/0  SH PLUS_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9120_Hộp 12 cáiHàng mới 100%,VICRYL
129,"Bộ chỉ phẩu thuật có kim: SILK BLACK 6/0 USP SIZE. ( Hàng mới 100%, Mã: H8071513).Nhà sản xuất: SMI A.G.Số lô: 151201. SX:12/2015. HD: 12/2020.",SILK
9798,PROLENE BLU 60CM M0.5 7/0 CC-11_Chỉ phẫu thuật tổng hợp đơn sợi không tiêu vô trùng_Hiệu Ethicon_Product code W8801_Hộp 12 cái_Hàng mới 100%_Loại D,PROLENE
10772,VICRYL RAP UND 75CM 4/0  PS-2 PRIM _Chỉ phẩu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Model W9922_Hộp 12 cái_Hàng mới 100%,VICRYL RAP
11032,"VICRYL UND 75CM 4/0 PC-25 PRIME_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9580T_Hộp 24 cái_Hàng mới 100%""_Loại D",VICRYL
7275,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Polypropylene số 2/0 dài 90cm 2 kim 1/2 kim tròn, mũi tam giác vòng kim 25mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",PROPYLEN
2891,"Chỉ khâu phẫu thuật mắt 2090 loại tự tiêu,chất liệu PGA (12 sợi/hộp). Hãng sản xuất Mani, Inc Nhật. Hàng mới 100% ,sản xuất năm 2014,2015",PGA
1256,"Chỉ khâu phẫu thuật ( AHAL70, A.M.I, HAL Suture), hãng sản xuất AMI, hàng mới 100% do Áo sản xuất",
4376,"Chỉ khâu phẫu thuật: COROLENE 4/01/2 R22  DA 90CM   , Lô: 17180 năm sx: 2015, hd: 2020, nhà sx: Peter surgical, hàng mới 100%",Corolene
11595,Miếng ghép thành bụng -OPTILENE MESH 7.5 X 15 CM  (PAC/5PCS) (1065030),OPTILENE
5434,Chỉ phẫu thuật không tự tiêu 1 BLACK BRD SILK WAX 1000 YDS. Hãng sản xuất Ashaway Line & Twine Mfg. Co./Mỹ. Mới 100%.,SILK WAX
7981,"Chỉ phẫu thuật, chủng loại TicronTM Coated and UncoatedBraided Polyester, mã sp 8886312551, 36 sợi/hộp, hsx Covidien, mới 100%",Ticron
3963,"Chỉ khâu phẫu thuật vô trùng (Model: TRULON), số 3-0 chất liệu Polyamide dài 75cm, kim tròn 3/8 dài 24mm. (12 sợi/ hộp), Hàng mới 100%. Hãng SX: Sutures India/ Ấn Độ. HSD: 08.2016 - 08.2021",TRULON
3315,"Chỉ khâu phẫu thuật SURGICRYL PGA EP 1.5 USP 4/0 NEEDLE 1/2 CIR TAPER 17 MM / 75 CM.Hàng mới 100%, SX năm 2017, lô 170202, hạn sử dụng 1/2022",Surgicryl PGA
4955,"Chỉ phẫu thuật dùng trong y tế: CARDIOFLON EV 2/0 3/8 R20 DA 75CM, Lot: 23649, Nsx: 2015, Hd: 2020, Nhà sx: Peters",Cardioflon
7415,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Silk số 4/0 dài 75cm kim 3/8 kim tam giác vòng kim 19mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",SILK
3664,"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 4/0, 75cm, 1/2, 20mm. 12 sợi/tá. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
5400,"Chỉ phẫu thuật không tiêu tự nhiên dạng tơ, chủng loại: DemeTech Silk (DemeSILK),12 sợi/hộp,code: SK10x2630, nsx: DemeTECH,mới100%",SILK
4071,"Chỉ Khâu Phẫu Thuật(C0022382) - MONOSYN VIOLET 6/0 (0.7) 70CM DRC10 (M) (PAC/36PCS) năm SX:2014, Hãng sx: B.BRAUN SURGICAL SA . Hàng mới 100%",MONOSYN
3629,"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 1 dài 0,75m kim HR40_Chirasorb viol. 1 0,75m, HR40; mã:LV0277 (hàng FOC,dùng để khâu mô,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
10517,"Vật tư dùng trong Y tế:Chỉ phẫu thuật tự tiêu axit Polyglycolic,chủng loại DemeTECH Absorbable Poly (Glycolide/L-lactide) (DemeSORB),PGA, 12 sợi/hộp,code: DT-J317-1/PGA282026B0P,hsx: DemeTECH,mới 100%",Demesorb
7188,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Nylon Daclon số 3/0 dài 75cm kim 3/8 kim tam giác vòng kim 30mm. Năm sản xuất: 2014 trở đi,Daclon
5287,"'Chỉ phẫu thuật không tiêu Nylon đơn sợi (Nylon Monofilament), chủng loại: DemeTech Nylon (DemeLON),dài 75cm,12 sợi/ hộp,code:DT-N9890-1/NL263026F4P, nsx: DEMETECH, mới 100%",Demelon
10746,VICRYL RAP UND 45CM 5/0 P-1 PRIME_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng _Model W9915_ Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,VICRYL RAP
5586,CHỈ PHẪU THUẬT LOẠI CATGUT CHROM 75 CM EP 1.5 USP 5/0 NEEDLE 3/8 CIR REV. CUTTING 19 MM. HÀNG MỚI 100%,CatGut
4038,"Chỉ Khâu Phẫu Thuật(991120) Chủng loại:PATELLA , 7 (9) 60CM HS120, Hãn sx: B. Braun Surgical SA. Hàng mới 100%",PATELLA
7851,"Chỉ phẩu thuật Y17RH40W Ecosyn USP 1/0 75cm, RH40mm ( 12cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất",Ecosyn
3050,"Chỉ khâu phẩu thuật Pegelak 3/0 25 1/2,  75cm, 12 tép/hộp. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2015-2016. Hàng mới 100%",Pegelak
1569,"Chỉ Khâu Phẫu Thuật (C0935492) - Chủng loại: DAFILON , 1 (4) 75CM DS30 ( PAC/36PCS ), Hãng sx: B.BRAUN SURGICAL SA, năm sx: 2016. hàng mới 100%",DAFILON
9816,PROLENE BLU 60CM M0.7 6/0 BV_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code W8597_Hộp 12 cái_Hàng mới 100%,PROLENE
3543,"Chỉ khâu phẫu thuật tiệt trùng-tự tiêu( Mitsu Sterilized Surgical Needled Suture( Dyed & Undyed)) cỡ số  0, x 90, 40mm,batch:IB17013,12 chiếc/tá,,loại D,hãng Meril Endo Surgery pvt.ltd,Mới 100%",
8855,"Keo sinh học vá mạch máu và màng não 2ml. Hàng mới 100% (5 gói/hộp, Hãng sx Cryolife, Mỹ. Năm sx 2015) (BG3502-5-G (KW-LBL))",BG3502-5-G
330,Chỉ  phẫu thuật SURGIPRO (12 tép / hộp). VP-904-MX. Mới 100%.Nhà sản xuất: Covidien/Mỹ,Surgipro
2855,"Chỉ khâu phẫu thuật mắt 1417 loại không tự tiêu, chất liệu Poly-propylene (12 sợi/hộp). Hãng sản xuất Mani, Inc Nhật. Hàng mới 100% ,sản xuất năm 2015",PROPYLEN
4828,"Chỉ phẫu thuật CATGUT CHROM 75 CM EP 2 USP 4/0 NEEDLE 1/2 CIR TAPER 26 MM. Hàng mới 100%, SX năm 2016, lô 161001, hạn sử dụng 10/2021",CatGut
10903,VICRYL RAPIDE UND 3/0 45CM M2_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9935_Hộp 12 cái_Hàng mới 100%,VICRYL RAPIDE
7216,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Polypropylene không kim 15 x 15cm,PROPYLEN
3208,"Chỉ khâu phẫu thuật Silk S27RH260. HSX:VIGILENZ MEDICAL DEVICES SDN BHD, NSX: MALAYSIA.Năm SX 2015. Mới 100%. Hộp 12 tép",SILK
4516,Chỉ Nylon khâu phẫu thuật tự tiêu dùng trong y tế size 2/0. Nhà sản xuất: Huaian Top (Meiyi) Medical Instrument. Hàng mới 100%.,Nylon
325,"Chỉ  phẫu thuật SURGICRYL 910 EP 1.5 USP 4/0 NEEDLE 1/2 CIR TAPER 22 MM / 75 CM . Hàng mới 100%, SX năm 2016, LÔ 160827, hạn sử dụng 7/2021",Surgicryl
11626,Bông thấm máu gelatin sponge 70x50x10mm ( 05170502) ( Dùng một lần trong y tế. hàng mới 100%) ( Hộp/ 20 cái),Spon
35," Chỉ khâu phẫu thuật tiệt trùng - tự tiêu( Megasorb Sterilized Surgical Needled Suture( Dyed & Undyed)) cỡ số 3-0, x 75, 26mm,batch:IB16003,12 chiếc/tá,hãng Meril Endo Surgery pvt.ltd,Mới 100%",Megasorb
1742,"Chỉ Khâu Phẫu Thuật (C2090954) - Chủng loại: PREMILENE,  5/0 (1) 75CM 2XHR13 CV 1PAC/36PC, Hãng sx: B.BRAUN SURGICAL SA, năm sx: 2016. hàng mới 100%",PREMILENE
7790,"Chỉ phẫu thuật vô trùng:  LUXCRYL 910 2/0 HR 26mm 75cm (Code : PL20HR26, NSX : 2017, NSX : LUXSUTURES AG, LUXEMBOURG) (Hộp/12 sợi)(GP: 1918NK/BYT)",LUXCRYL
145,"Bông cầm máu tự tiêu Surgispon 80 x 30 mm, hình trụ, vô trùng, cầm máu trong phẫu thuật (Hộp = 06 cái),  Mã hàng: SSP8030. Hàng mới 100%; Hãng sx: Aegis Lifesciences",Spon
10737,VICRYL RAP UND 45CM 5/0  P-1 PRIME_Chỉ khâu phẫu thuật  vô trùng_Hiệu Ethicon- Hãng Johnson & Johnson do Brasil Ind. e Com. de Pro. par.Saude Ltda_Product code W9915_Hộp 12 cái_Hàng mới 100%_Loại D,VICRYL RAP
9679,PROLENE BLU 2X60CM 7/0 DA BV175-7 _Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code M8766_Hộp 12 cái_Hàng mới 100%,PROLENE
9955,PROLENE BLU 90CM M2 3/0 RB-1_Chỉ phẫu thuật tổng hợp đơn sợi không tiêu vô trùng_Hiệu Ethicon_Product code W8558_Hộp 12 cái_Hàng mới 100%_Loại D,PROLENE
6552,"Chỉ phẫu thuật Silk không tiêu tự nhiên, tiệt trùng, đa sợi bện số 0, chiều dài sợi chỉ 75cm, sợi chỉ màu đen,12 sợi/hộp, code: SK260024F4P, nsx: DemeTECH,mới100%",SILK
6960,"Chỉ phẫu thuật tự tiêu tổng hợp PGLA Multifilament (Neosorb) USP 3-0 (PGLA Rapid), Nhà sản xuất Samyang Biopharmaceuticals Corp. / Hàn Quốc. Hàng mới 100%.",NEOSORB
2588,"'Chỉ khâu phẫu thuật không tiêu, dùng trong y tế19S20J(CARDIOFLON EV3/0 3/8 R20DA75CM). Hàng mới 100%",Cardioflon
10680,VICRYL PLUS SUTURE 27IN(70CM) 4-0_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code VCP310H_Hộp 36 cái_Hàng mới 100%,VICRYL PLUS
2737,"Chỉ khâu phẫu thuật loại cắt Brilon USP 2/0, mã: B27CD240, 12 cuộn/hộp, SX năm: 2016. Mới: 100%, hãng SX: Vigilenz Medical Devices",Brilon
6992,"Chỉ phẫu thuật tự tiêu Vital Polyglycolic Acid. Dài 75cm, cỡ 4/0 (Hộp 12 tép). Hsx Unilene S.A.C. Năm sx 2016. Hàng mới 100%.",POLYGLYCOLIC ACID
2171,"Chỉ khâu phẫu thuật dùng trong y tế: CARDIONYL 4/0 3/8 R16 80CM, 3Lô:21242,21729,21729 , Hd: 2020, Nhà sx: Peters Surgical",Cardionyl
3187,"Chỉ khâu phẫu thuật SILK BLACK 45 CM EP 0.5 USP 7/0 NEEDLE 3/8 CIR REV. CUTTING 12 MM. Hàng mới 100%, SX năm 2017, lô160805, hạn sử dụng 08/2021",SILK
9307,NL029-4#&Chỉ khâu phẫu thuật (02-PGA),PGA
11614,"SP-1645#&Miếng vá sọ titan bộ 2.0mm, cỡ 120x120mm của Bộ cố định sọ hàm mặt bằng titan cỡ 1.5/2.0/2.3/2.4mm - 2.0MM MESH PANEL, 120X120MM (thuộc model LORENZ PLATING SYSTEM MIDFACE 1.5/2.0MM, hãng sx:",MESH
9444,"PDS II 4/0 70CM 20MM 0.5C VIO_Chỉ khâu phẫu thuật  vô trùng_Hiệu Ethicon- hãng Ethicon, Inc._Product code W9115H_Hộp 36 cái_Hàng mới 100%_Loại D",PDS
5449,Chỉ phẫu thuật không tự tiêu 6/0 BLACK BRD SILK WAX 1000 YDS. Hãng sản xuất Ashaway Line & Twine Mfg. Co./Mỹ. Mới 100%.,SILK WAX
7314,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Polypropylene số 5/0 dài 75cm kim 1/2 kim tròn vòng kim 15mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",PROPYLEN
3831,"Chỉ khâu phẫu thuật tự tiêu vô trùng dùng trong y tế. Chromic Catgut size 3/0, 75cm, 1/2, 26mm. 12 sợi/tá. Hàng mới 100%.  Hãng sản xuất: HEZE SINORGMED",CatGut
6320,"Chỉ phẫu thuật Nylon không tiêu tổng hợp, tiệt trùng, đơn sợi số 1, chiều dài sợi chỉ 75 cm, sợi chỉ màu xanh,12 sợi/hộp, code: NL290139F4P, nsx: DemeTECH,mới100%",Nylon
1007,Chỉ khâu phẫu thuật - PREMILENE 4/0 (1.5)  90CM 2XHR22 CV (PAC/36PCS) (C2090976). Hàng mới 100%. HSX: B. Braun Surgical S.A.,PREMILENE
7257,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Polypropylene số 10/0 dài 20cm 2 straight needles 16 15mm 150 spatulated,PROPYLEN
9723,PROLENE BLU 60CM  M1  5/0 C-1  VB_Chỉ không tiêu tiệt trùng Prolene 5/0_Hiệu Ethicon_Product code W8321_Hộp 12 cái_Hàng mới 100%,PROLENE
3974,"Chỉ khâu phẫu thuật vô trùng (Model: TRUSYNTH 2-0) dài 75cm, kim tròn nửa vòng dài 26mm;Part No 10E75DZ26H; Batch No OV51923  (Hàng mới 100% do hãng Sutures India PVT/ Ấn Độ Sản Xuất) NSX: năm 2015",TRUSYNTH
508,Chỉ khâu phẫu thuật -  PREMILENE 7/0 (0.5) 75CM 2XDR8 CV (C2090885). Hàng mới 100%. HSX: B. Braun Surgical S.A.,PREMILENE
8495,ETHIBOND EXCEL -ETHIBOND GRN 180CM M4_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon_Product code W6155_Hộp 12 cái_Hàng mới 100%_Loại D,ETHIBOND
8525,"ETHIBOND EXCEL GRN 90CM M3 2/0 V-5_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon- Hãng Ethicon, Inc_Product code W6937_Hộp 12 cái_Hàng mới 100%_Loại D",ETHIBOND
7919,"Chỉ phẫu thuật, chủng loại Polysort TM Braided Absorbable Suture, 36 sợi/hộp, hãng sản xuất Covidien, hàng mới 100%, mã sp GL123",Polysort
8711,ETHILON BLK 30CM M0.3 9/0 TG140-6_Chỉ phẫu thuật tổng hợp không tiêu tiệt trùng_Hiệu Ethicon_Product code W1769_Hộp 12 cái_Hàng mới 100%,ETHILON
2744,"Chỉ khâu phẫu thuật loại cắt Silk USP 2/0, mã: S27RH200, 12 cuộn/hộp, SX năm: 2016. Mới: 100%, hãng SX: Vigilenz Medical Devices",SILK
7980,"Chỉ phẫu thuật, chủng loại TicronTM Coated and UncoatedBraided Polyester, mã sp 8886297851, 36 sợi/hộp, hsx Covidien, mới 100%",Ticron
1611,"ChỈ Khâu Phẫu Thuật (C1048012). Chủng loại:SAFIL VIOLET 5/0 (1) 70CM HR17 (PAC/36PCS). Hãng sx: B.Braun Surgical SA, Năm sx: 2015. Hàng mới 100%",SAFIL
7768,"Chỉ phẫu thuật vô trùng nhãn hiệu Surgicryl rapid số 2/0 dài 75cm kim 1/2 kim tròn, vòng kim 36mm",Surgicryl Rapid
5763,CHỈ PHẪU THUẬT LOẠI DACLON NYLON MONOFIL 75 CM EP 4 USP 1 NEEDLE 3/8 CIR REV CUT. 30MM. HÀNG MỚI 100%,Daclon
4970,"Chỉ phẫu thuật dùng trong y tế: CARDIONYL 3/0 3/8 R25 80CM, Lot: 22755,25069 Nsx: 2015. Hd: 2020, Nhà sx: Peters",Cardionyl
5517,CHỈ PHẪU THUẬT LOẠI  NYLON DACLON MONOFIL 75 CM EP 1.5 USP 4/0 NEEDLE 3/8 CIR CUT. 19 MM. HÀNG MỚI 100%. SX 2016. LÔ SX160827. HẠN DÙNG 08-2021.,Daclon
604,Chỉ khâu phẫu thuật - CATGUT CHROM 3/0 (3) 75CM HR26 (PAC/24PCS) (B0560421). Hàng mới 100%. HSX: B.BRAUN,CatGut
767,Chỉ khâu phẫu thuật - MONOSYN UNDYED 3/0 (2) 70CM DS24 (M) (C0023215) Pac/36Pcs,MONOSYN
820,Chỉ khâu phẫu thuật - MONOSYN VIOLET 4/0 (1.5) 70CM HR22 (PAC/36PCS) (C0022014). Hàng mới 100%. HSX: B.BRAUN,MONOSYN
7173,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Nylon Daclon số 0 dài 75cm kim 3/8 kim tam giác vòng kim 24mm. Năm sản xuất: 2014 trở đi,Daclon
9034,Miếng cầm máu tại chỗ dùng trong phẫu thuật(1069152) 1Pac = 6PC. Hàng mới 100%,
10756,VICRYL RAP UND 75CM  4/0 PS-2  PRIM_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9922_Hộp 12 cái_Hàng mới 100%,VICRYL RAP
3344,"Chỉ khâu phẫu thuật SURGICRYL RAPID PGA EP 2 USP 3/0 NEEDLE 3/8 CIR REV CUT.24 MM / 75 CM. Hàng mới 100%, SX năm 2017, lô170307, hạn sử dụng 02/2022",Surgicryl Rapid
1627,"Chỉ khâu phẫu thuật (C1048041)- Chủng loại: SAFIL, 70CM HR26(M), 1pac=36pc ,Hãng sx:B.BRAUN SURGICAL SA,1PAC=36PC, năm sx: 2015. Hàng mới 100%",SAFIL
3103,"Chỉ khâu phẩu thuật Pegesorb rapid 2/0 35 1/2,  75cm, 12 tép/hộp. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2015",Pegesorb Rapid
8524,ETHIBOND EXCEL GRN 90CM M3 2/0 V-5 _Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code W6937_Hộp 12 cái_Hàng mới 100%,ETHIBOND
5005,"Chỉ phẫu thuật dùng trong y tế: CARDIOXYL 2/0 1/2 KL25 DA 90CM 10, Lot: 28413, Nsx: 2016, Hd: 2021, Nhà sx: Peters",Cardioxyl
267,"Chỉ  phẫu thuật FLEXON (12 tép / hộp). 88862586-43. Mới 100%, nhà sản xuất Covidien",FLEXON
2651,"Chỉ khâu phẫu thuật khử trùng liền kim Polydioxanone suture MP-29-03; 29G, cỡ 38mm, 100 chiếc/hộp. Hãng Sản xuất: 21 Century Medical Co., Ltd; ngày sản xuất: 25/10/2017; dùng trong y tế. Hàng mới 100%",Polydioxanone
4261,Chỉ khâu phẫu thuật(C2090915) - PREMILENE  6/0 (0.7) 75CM 2XDR10 CV. 1pac = 36pc. Hàng mới%,PREMILENE
2451,"Chỉ khâu phẫu thuật không tiêu, dùng trong y tế  72019NH23 ( CARDIONYL 6/0 3/8 R10 DA 80CMW2X3.5 ). Hàng mới 100%",Cardionyl
11022,VICRYL UND 75CM 4/0 PC-25 PRIME_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon_Product code W9580T_Hộp 24 cái_Hàng mới 100%_Loại D,VICRYL
6499,"Chỉ phẩu thuật R39RH262 Ecolene UPS 3/0 95cm, RH26mm 2x ( 12cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất",Ecolene
6878,"Chỉ phẫu thuật tự tiêu SURGICRYL 910 EP 1.5 USP 4/0 NEEDLE 1/2 CIR TAPER 22 MM / 75 CM. Hàng mới 100%, SX năm 2017, lô170722, hạn sử dụng 06/2022",Surgicryl
3796,Chỉ khâu phẫu thuật tự tiêu sinh học bán thành phẩm Plain USP 3/0 - 150 cm/sợi. Hàng mới 100%.,Plain
9194,"MONOCRYL VIO 70CM M3 2/0 V-7_Chỉ phẫu thuật tổng hợp đơn sợi tự tiêu tiệt trùng_Hiệu Ethicon_Product code W3440_Hộp 12 cái_Hàng mới 100%""_Loại D",MONOCRYL
7932,"Chỉ phẫu thuật, chủng loại PolysortTM Braided Absorbable Suture, mã sp GL122, 36 sợi/hộp, hsx Covidien, mới 100%",Polysort
11219,VICRYL VIO 75CM 3/0  SH PLUS_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9120_Hộp 12 cái_Hàng mới 100&,VICRYL
4539,"Chỉ phẫu thuật  không tiêu tự nhiên dạng tơ, tiệt trùng, (DemeTech Silk (DemeSILK),12 sợi/hộp, code: SK260024F4P, nsx: DemeTECH,mới100%",SILK
10299,STLESS STEEL 75CM 5  TR-55_Chỉ phẫu thuật không tiêu tiệt trùng bằng thép không gỉ_Hiệu Ethicon_Product code W945_Hộp 12 cái_Hàng mới 100%,STEEL
4405,Chỉ khâu thép không tiêu (ACIER 5 1/2KL48 45CM P4 ).Hàng mới 100%,ACIER
